"Mayura"|-0.36501215895017|"3"|"68"
"Nadja Chamack"|0.102091872692108|"3"|"68"
"Nathalie"|-0.302508066807474|"3"|"68"
"Plagg"|-0.00869071483612061|"3"|"68"
"Roger Raincomprix"|-0.500903069972992|"3"|"68"
"Wang Fu"|0.0947718620300293|"3"|"68"
"Wayzz"|-0.0201920360326767|"3"|"68"
" Luka"|0.69631290435791|"NA"|"NA"
"Adrien"|0.0220663543258395|"NA"|"NA"
"Adrien's Phone"|-0.744117498397827|"NA"|"NA"
"Alix"|-0.557038128376007|"NA"|"NA"
"Alya"|0.254065409302711|"NA"|"NA"
"Alya and Nino"|-0.388417065143585|"NA"|"NA"
"Amelie"|0.0909852849112617|"NA"|"NA"
"Cat Noir"|-0.588463813066483|"NA"|"NA"
"Chloé"|-0.026203989982605|"NA"|"NA"
"Félix"|0.0116158493540504|"NA"|"NA"
"Gabriel"|-0.0594633840597593|"NA"|"NA"
"Gabriel Agreste"|0.648086905479431|"NA"|"NA"
"Hawk Moth"|-0.0375411340168544|"NA"|"NA"
"Juleka"|-0.587292939424515|"NA"|"NA"
"Juleka, Rose, and Alya"|-0.529000639915466|"NA"|"NA"
"Kim"|0.522983372211456|"NA"|"NA"
"Lady Wifi"|-0.199413972241538|"NA"|"NA"
"Ladybug"|-0.533309392631054|"NA"|"NA"
"Ladybug and Cat Noir"|-0.271977782249451|"NA"|"NA"
"Marinette"|-0.23998124524951|"NA"|"NA"
"Markov"|-0.734394878149033|"NA"|"NA"
"Max"|0.397682964801788|"NA"|"NA"
"Max and Kim"|-0.0476372838020325|"NA"|"NA"
"Nathalie"|-0.134985163807869|"NA"|"NA"
"Nino"|0.125568992325238|"NA"|"NA"
"Plagg"|-0.282480176006045|"NA"|"NA"
"Princess Fragrance"|-0.150090761482716|"NA"|"NA"
"Reflekta"|-0.245307922363281|"NA"|"NA"
"Rose"|0.167431503534317|"NA"|"NA"
"The Punishers Trio"|0.0112972259521484|"NA"|"NA"
"Tikki"|0.350474119186401|"NA"|"NA"
"Adrien"|-0.284958465894063|"2"|"42"
"Alec"|0.169347532093525|"2"|"42"
"Alix"|0.616905212402344|"2"|"42"
"Alya"|-0.179805374571255|"2"|"42"
"Cat Noir"|-0.191802904009819|"2"|"42"
"Chloé"|-0.0278351969189114|"2"|"42"
"Chorus"|0.673801183700562|"2"|"42"
"Clara"|0.147742573704038|"2"|"42"
"Frightningale"|-0.285846701264381|"2"|"42"
"Gabriel"|0.313200995326042|"2"|"42"
"Hawk Moth"|-0.184954524040222|"2"|"42"
"Ladybug"|-0.00116534743990217|"2"|"42"
"Ladybug & Cat Noir"|-0.0240753889083862|"2"|"42"
"Marinette"|-0.0667607220618621|"2"|"42"
"Marinette and Adrien"|-0.725458234548569|"2"|"42"
"Mayor Bourgeois"|-0.155136024951935|"2"|"42"
"Mylène"|-0.270279914140701|"2"|"42"
"Plagg"|-0.0924129784107208|"2"|"42"
"Rose"|0.376363456249237|"2"|"42"
"Stagehand"|0.347993731498718|"2"|"42"
"Tikki"|0.312404954433441|"2"|"42"
"Adrien"|-0.0530260019004345|"2"|"47"
"Adrien and Luka"|-0.244829058647156|"2"|"47"
"Alix"|-0.505490392446518|"2"|"47"
"All Girls"|-0.515446186065674|"2"|"47"
"Alya"|-0.451534807682037|"2"|"47"
"André"|-0.280338376760483|"2"|"47"
"Andrè"|-0.503368586301804|"2"|"47"
"Armand"|0.0539926290512085|"2"|"47"
"Cat Noir"|-0.0101513862609863|"2"|"47"
"Civilians"|-0.710821598768234|"2"|"47"
"Frozer"|-0.303069531917572|"2"|"47"
"Gabriel"|-0.70600813627243|"2"|"47"
"Hawk Moth"|0.214848697185516|"2"|"47"
"Icecat"|-0.0844228480543409|"2"|"47"
"Juleka"|-0.243698477745056|"2"|"47"
"Kagami"|-0.375097717230137|"2"|"47"
"Ladybug"|-0.256664708256721|"2"|"47"
"Ladybug and Cat Noir"|-0.271977782249451|"2"|"47"
"Ladyice"|-0.107366470190195|"2"|"47"
"Ladyice & Cat Noir"|-0.271977782249451|"2"|"47"
"Luka"|0.174293686946233|"2"|"47"
"Marinette"|-0.0328201511592576|"2"|"47"
"Mylène"|-0.251203060150146|"2"|"47"
"Philippe"|0.306348838976451|"2"|"47"
"Plagg"|0.0484450310468674|"2"|"47"
"Rose"|-0.106505900621414|"2"|"47"
"Tikki"|-0.316526855031649|"2"|"47"
"Unknown man"|-0.209306463599205|"2"|"47"
"Barkk"|-0.498557448387146|"4"|"83"
"Blue Knight In Movie"|0.496790170669556|"4"|"83"
"Cat Noir"|-0.310618889959235|"4"|"83"
"Daizzi"|0.016012171904246|"4"|"83"
"Fluff"|0.202150106430054|"4"|"83"
"Furious Fu"|-0.0665779980746183|"4"|"83"
"Kwamis"|-0.349086903035641|"4"|"83"
"Ladybug"|-0.123639242102702|"4"|"83"
"Ladybug, Cat Noir and Marianne"|-0.271977782249451|"4"|"83"
"Ladybug, Cat Noir, and Marianne"|-0.448758661746979|"4"|"83"
"Marianne"|0.171733498573303|"4"|"83"
"Marinanne"|-0.653491526842117|"4"|"83"
"Marinette"|-0.125010721172605|"4"|"83"
"Mullo"|-0.131236471235752|"4"|"83"
"Red Knight In Movie"|-0.354936197400093|"4"|"83"
"Roaar"|0.54169762134552|"4"|"83"
"Sass"|0.11452841758728|"4"|"83"
"Sass & Pollen"|-0.613938599824905|"4"|"83"
"Shadow Moth"|-0.15990898758173|"4"|"83"
"Su-Han"|-0.240482315421104|"4"|"83"
"Tikki"|-0.137821786105633|"4"|"83"
"Trixx"|-0.404932536184788|"4"|"83"
"Wang Fu"|0.117912313112846|"4"|"83"
"Wayzz "|0.457735061645508|"4"|"83"
"Xuppu"|0.162172245979309|"4"|"83"
"Xuppu and Daizzi"|0.437743306159973|"4"|"83"
"Ziggy"|0.0853378772735596|"4"|"83"
"Adrien"|-0.0653561229507128|"4"|"98"
"Alix"|-0.30635929107666|"4"|"98"
"Alya"|0.454310016972678|"4"|"98"
"Amelie"|0.597496747970581|"4"|"98"
"André"|0.433585405349731|"4"|"98"
"Audrey"|-0.0700368285179138|"4"|"98"
"Bob Roth"|-0.0547812382380168|"4"|"98"
"Butler Jean"|0.0294452458620071|"4"|"98"
"Cat Noir"|0.23466819524765|"4"|"98"
"Chloé"|-0.0487042202761299|"4"|"98"
"Collector"|-0.372828751802444|"4"|"98"
"Félix"|-0.14736465215683|"4"|"98"
"Gabriel"|0.0439267682618108|"4"|"98"
"Kagami"|-0.408660054206848|"4"|"98"
"Ladybug"|-0.0763782188296318|"4"|"98"
"Ladybug and Cat Noir"|-0.271977782249451|"4"|"98"
"Marc"|-0.118879482150078|"4"|"98"
"Marc and Nathaniel"|-0.490797758102417|"4"|"98"
"Marinette"|-0.0685257481204139|"4"|"98"
"Mylène"|-0.369378646214803|"4"|"98"
"Nathalie"|0.112151997429984|"4"|"98"
"Nathaniel"|-0.237453502416611|"4"|"98"
"Rose"|0.225243926048279|"4"|"98"
"Sarah"|-0.0805024604002635|"4"|"98"
"Sentimonster Gabriel"|-0.11266166716814|"4"|"98"
"Shadow Moth"|-0.0550584256649017|"4"|"98"
"Zoé"|-0.146665955131704|"4"|"98"
"Adrien"|-0.377157549063365|"3"|"72"
"Alix"|-0.584901064634323|"3"|"72"
"Cat Noir"|0.044147246517241|"3"|"72"
"Chloé"|-0.758080393075943|"3"|"72"
"Game Voice"|-0.0676330700516701|"3"|"72"
"Gamer"|-0.537327885627747|"3"|"72"
"Gamer 2.0"|-0.325378710294471|"3"|"72"
"Hawk Moth"|-0.350424833595753|"3"|"72"
"Kim"|0.443467378616333|"3"|"72"
"Ladybug"|-0.216618759291513|"3"|"72"
"Lila"|-0.356193423271179|"3"|"72"
"Manon"|0.610639870166779|"3"|"72"
"Marc"|0.459247946739197|"3"|"72"
"Marinette"|-0.172125896811485|"3"|"72"
"Markov"|-0.654053151607513|"3"|"72"
"Max"|0.125906990634071|"3"|"72"
"Nadja"|0.524958968162537|"3"|"72"
"Nathaniel"|-0.0374554991722107|"3"|"72"
"Plagg"|-0.236440122127533|"3"|"72"
"Roger"|0.65403151512146|"3"|"72"
"Rose"|-0.519864112138748|"3"|"72"
"Sabine"|0.171340778470039|"3"|"72"
"Tikki"|-0.0647421649524144|"3"|"72"
"Tom"|-0.086176086217165|"3"|"72"
" Adrien"|-0.651455760002136|"1"|"15"
"Adrien"|0.135276248580531|"1"|"15"
"Alya"|-0.224892606337865|"1"|"15"
"Announcer"|0.564334988594055|"1"|"15"
"Both"|0.280181288719177|"1"|"15"
"Caline"|0.425275206565857|"1"|"15"
"Cat Noir"|-0.110916963330022|"1"|"15"
"Chloé"|0.150113224983215|"1"|"15"
"Gamer"|-0.204119043052196|"1"|"15"
"Hawk Moth"|0.000216913223266602|"1"|"15"
"Kim"|0.135236698389053|"1"|"15"
"Ladybug"|-0.165001314282417|"1"|"15"
"Ladybug & Cat Noir"|-0.138035893440247|"1"|"15"
"Marinette"|-0.16770746099188|"1"|"15"
"Max"|0.041201372941335|"1"|"15"
"Mr. Damocles"|0.121879061063131|"1"|"15"
"Nino"|0.104225516319275|"1"|"15"
"Rose"|0.0212523192167282|"1"|"15"
"Sabine"|0.151457026600838|"1"|"15"
"Sabrina"|0.500463128089905|"1"|"15"
"Tikki"|0.153983503580093|"1"|"15"
"Tom"|0.131668083369732|"1"|"15"
"Tom & Sabine"|-0.568183451890945|"1"|"15"
" Alya"|0.371697425842285|"NA"|"NA"
" Marinette"|-0.499254763126373|"NA"|"NA"
"Adrien"|-0.448942184448242|"NA"|"NA"
"Alix"|0.142732326473509|"NA"|"NA"
"Alya"|0.0314168144356121|"NA"|"NA"
"Aquabug"|-0.457906451076269|"NA"|"NA"
"Barkk"|-0.0974055727322896|"NA"|"NA"
"Cat Noir"|-0.186108115883101|"NA"|"NA"
"Civilian"|-0.147039592266083|"NA"|"NA"
"Gang of Secrets"|-0.623125314712524|"NA"|"NA"
"Girls"|-0.136533938348293|"NA"|"NA"
"Juleka"|-0.503522937496503|"NA"|"NA"
"Lady Wifi"|-0.168940852085749|"NA"|"NA"
"Ladybug"|-0.0376418145263896|"NA"|"NA"
"Ladybug and Alya"|-0.271977782249451|"NA"|"NA"
"Ladybug, Rena Rouge, and Cat Noir"|-0.271977782249451|"NA"|"NA"
"Marinette"|-0.302060383817424|"NA"|"NA"
"Marinette Illusion"|-0.732834756374359|"NA"|"NA"
"Movie"|-0.327522739768028|"NA"|"NA"
"Mylène"|0.287866920232773|"NA"|"NA"
"Nadja Chamack"|-0.464678645133972|"NA"|"NA"
"Plagg"|-0.278751750787099|"NA"|"NA"
"Princess Fragrance"|-0.00143925845623016|"NA"|"NA"
"Reflekta"|-0.357647438844045|"NA"|"NA"
"Rena Rouge"|-0.265840992331505|"NA"|"NA"
"Rose"|-0.0360837087035179|"NA"|"NA"
"Sabine"|-0.0917354226112366|"NA"|"NA"
"Shadow Moth"|-0.14823842048645|"NA"|"NA"
"Students"|-0.249290764331818|"NA"|"NA"
"Students and Jean-Pierre Monlataing"|0.0443320870399475|"NA"|"NA"
"Tikki"|-0.145121097564697|"NA"|"NA"
"Timebreaker"|-0.364692115783691|"NA"|"NA"
"Trixx"|-0.194543490807215|"NA"|"NA"
"Wayzz"|-0.167092755436897|"NA"|"NA"
"Ziggy"|-0.777584046125412|"NA"|"NA"
" Adrien"|-0.651455760002136|"2"|"34"
" Marinette"|-0.443314373493195|"2"|"34"
"Adrien"|0.0990058705210686|"2"|"34"
"Alix"|-0.0283874164928089|"2"|"34"
"Alya"|0.00237954656283061|"2"|"34"
"André"|0.1911780834198|"2"|"34"
"August"|-0.267985721429189|"2"|"34"
"August's mother"|0.0552785708145662|"2"|"34"
"Bystander"|0.00767326354980469|"2"|"34"
"Cat Noir"|0.124998183811412|"2"|"34"
"Gigantian"|-0.527721107006073|"2"|"34"
"Gigantitan"|-0.483181118965149|"2"|"34"
"Girls"|0.0354734659194946|"2"|"34"
"Hawk Moth"|-0.33161385492845|"2"|"34"
"Juleka"|-0.112252317942106|"2"|"34"
"Ladybug"|-0.0257854433286758|"2"|"34"
"Marinette"|0.0100418396971442|"2"|"34"
"Mylène"|0.104448907077312|"2"|"34"
"Plagg"|-0.199066877365112|"2"|"34"
"Roger"|-0.0568791389465332|"2"|"34"
"Rose"|-0.0878708171844482|"2"|"34"
"Théo"|0.263118863105774|"2"|"34"
"Tikki"|0.557286620140076|"2"|"34"
"Vincent"|0.335134198268255|"2"|"34"
"Adrien"|-0.152599139248624|"4"|"95"
"Alya"|-0.548258319497108|"4"|"95"
"André"|-0.0617206792036692|"4"|"95"
"Audience"|0.724182605743408|"4"|"95"
"Bus driver"|0.299505591392517|"4"|"95"
"Cat Noir"|-0.103569516185987|"4"|"95"
"Cat Noir and Marinette"|0.127699375152588|"4"|"95"
"Commuter"|0.667132019996643|"4"|"95"
"Firefighter"|0.702786564826965|"4"|"95"
"Gabriel"|0.0082294762134552|"4"|"95"
"Glaciator"|-0.177356153726578|"4"|"95"
"Kagami"|-0.320239081978798|"4"|"95"
"Ladybug"|-0.0402850132921468|"4"|"95"
"Ladybug and Cat Noir"|-0.271977782249451|"4"|"95"
"Marinette"|-0.099886903207596|"4"|"95"
"Mechatiger"|0.209094166755676|"4"|"95"
"Mr. D'Argencourt"|0.180315176645915|"4"|"95"
"Nadja Chamack"|0.329649806022644|"4"|"95"
"Parisian 1"|0.555456757545471|"4"|"95"
"Parisian 2"|0.592441976070404|"4"|"95"
"Plagg"|-0.276556864380836|"4"|"95"
"Shadow Moth"|-0.319150000810623|"4"|"95"
"Sharktank"|-0.719536989927292|"4"|"95"
"Tikki"|0.114411741495132|"4"|"95"
"Tom"|-0.623125314712524|"4"|"95"
" Marinette"|-0.443314373493195|"2"|"36"
"Adrien"|-0.120274484157562|"2"|"36"
"Alya"|-0.00345137342810631|"2"|"36"
"Andre"|0.695292592048645|"2"|"36"
"André"|0.470797039213635|"2"|"36"
"Bus driver"|-0.160788610577583|"2"|"36"
"Cat Noir"|0.00848705084486441|"2"|"36"
"Glaciator"|-0.135199310524123|"2"|"36"
"Hawk Moth"|0.152937746047974|"2"|"36"
"Italian couple"|0.463263034820557|"2"|"36"
"Ivan"|0.363856840133667|"2"|"36"
"Ladybug"|-0.0808626040816307|"2"|"36"
"Ladybug and Cat Noir"|-0.271977782249451|"2"|"36"
"Marinette"|-0.257433112710714|"2"|"36"
"Mylène"|0.528822422027588|"2"|"36"
"Nathalie"|-0.142401322722435|"2"|"36"
"Nino"|0.171863150596619|"2"|"36"
"Nino and Alya"|0.261122941970825|"2"|"36"
"Plagg"|-0.349974921771458|"2"|"36"
"Sabine"|0.222666442394257|"2"|"36"
"Sabine and Tom"|0.158332824707031|"2"|"36"
"Tikki"|-0.0885414004325867|"2"|"36"
"Tom"|0.560420125722885|"2"|"36"
"Tom and Sabine"|-0.568183451890945|"2"|"36"
"Wayem's friend"|0.54039454460144|"2"|"36"
"Adrien"|-0.270274295016777|"2"|"38"
"Adrien's fans"|-0.0288545191287994|"2"|"38"
"Alya"|0.0562816262245178|"2"|"38"
"Automated voice"|0.401334643363953|"2"|"38"
"Cat Noir"|-0.295320880413055|"2"|"38"
"Commercial voice"|0.329388990998268|"2"|"38"
"Commercial voice and Marinette"|0.668692827224731|"2"|"38"
"Fan"|0.0363048613071442|"2"|"38"
"Fans"|0.712985157966614|"2"|"38"
"Firefighter"|0.599992871284485|"2"|"38"
"Gabriel"|-0.205869834337916|"2"|"38"
"Girl"|0.246731281280518|"2"|"38"
"GPS voice"|0.334885954856873|"2"|"38"
"Hawk Moth"|-0.0960605864723523|"2"|"38"
"Jean Duparc"|-0.377374410629272|"2"|"38"
"Jean Tretiens"|0.172371983528137|"2"|"38"
"Ladybug"|-0.1931406216962|"2"|"38"
"Ladybug and Cat Noir"|-0.271977782249451|"2"|"38"
"Marinette"|-0.205214767228989|"2"|"38"
"Marinette and Adrien"|-0.515446186065674|"2"|"38"
"Movie patron"|0.00971978902816772|"2"|"38"
"Nathalie"|-0.515446186065674|"2"|"38"
"Nooroo"|-0.23784989118576|"2"|"38"
"Plagg"|-0.464799985289574|"2"|"38"
"Roger"|-0.249490104615688|"2"|"38"
"Rose"|0.651843309402466|"2"|"38"
"Tikki"|-0.504022498925527|"2"|"38"
"Wayhem"|-0.000785213496003832|"2"|"38"
"Woman"|0.368685722351074|"2"|"38"
"Adrien"|-0.335381716489792|"4"|"86"
"Alix"|-0.120969116687775|"4"|"86"
"All"|-0.388152301311493|"4"|"86"
"Alya"|-0.374313369393349|"4"|"86"
"Cat Noir"|-0.17173537671566|"4"|"86"
"Chloé"|-0.647187665104866|"4"|"86"
"Daizzi"|0.623535752296448|"4"|"86"
"Everyone"|-0.614411145448685|"4"|"86"
"Ivan"|-0.386808057626088|"4"|"86"
"Juleka"|-0.367871170242627|"4"|"86"
"Juleka & Rose"|0.0404956340789795|"4"|"86"
"Kim"|0.062707998922893|"4"|"86"
"Ladybug"|-0.0708116210169262|"4"|"86"
"Ladybug & Cat Noir"|-0.664662897586823|"4"|"86"
"Ladybug, Cat Noir and Pigella"|-0.271977782249451|"4"|"86"
"Marinette"|-0.182593515515327|"4"|"86"
"Markov"|-0.108187566200892|"4"|"86"
"Max"|-0.559530109167099|"4"|"86"
"Miss Bustier"|-0.0240452885627747|"4"|"86"
"Ms. Mendeleiev"|-0.234992198646069|"4"|"86"
"Mylène"|-0.198130905628204|"4"|"86"
"Nino"|-0.0359919488430023|"4"|"86"
"Pigella"|0.162237559046064|"4"|"86"
"Reflekta"|-0.174824483692646|"4"|"86"
"Rose"|-0.0849475525319576|"4"|"86"
"Rose & Daizzi"|0.0495369434356689|"4"|"86"
"Shadow Moth"|-0.3257398866117|"4"|"86"
"Adrien"|-0.235967150330544|"1"|"20"
"Adrien's bodyguard"|-0.560151398181915|"1"|"20"
"Alec"|-0.335021863381068|"1"|"20"
"Alya"|-0.242492474615574|"1"|"20"
"Bob"|0.0310385807564384|"1"|"20"
"Cameraman"|-0.523845076560974|"1"|"20"
"Cat Noir"|0.0340641756852468|"1"|"20"
"Cat Noir and Jagged"|-0.515446186065674|"1"|"20"
"Chloé"|0.213493247826894|"1"|"20"
"Guitar Villain"|0.077011125428336|"1"|"20"
"Hawk Moth"|0.184744849801064|"1"|"20"
"Jagged"|-0.0482333763724282|"1"|"20"
"Jagged Stone"|0.516379475593567|"1"|"20"
"Ladybug"|0.059582831338048|"1"|"20"
"Ladybug and Cat Noir"|-0.00542742013931274|"1"|"20"
"Marinette"|-0.0373596656939079|"1"|"20"
"Nadja"|0.38104085624218|"1"|"20"
"Penny"|0.521945476531982|"1"|"20"
"Receptionist"|-0.412011504173279|"1"|"20"
"Théo"|0.0796399116516113|"1"|"20"
"Tikki"|0.191122366623445|"1"|"20"
"Tom"|0.413470983505249|"1"|"20"
"XY"|-0.144613580571281|"1"|"20"
"Adrien"|-0.355538323521614|"4"|"93"
"Alix"|-0.465907171368599|"4"|"93"
"All the infected Parisians"|0.459657073020935|"4"|"93"
"Alya"|-0.0967383148341343|"4"|"93"
"Andre"|0.643510818481445|"4"|"93"
"Anne-Jeanne"|0.531115651130676|"4"|"93"
"Announcer"|-0.530883818864822|"4"|"93"
"Cat Noir"|-0.143057696521282|"4"|"93"
"Child passenger"|0.459657073020935|"4"|"93"
"Duusu"|-0.0321101173758507|"4"|"93"
"Gabriel"|-0.158675223588943|"4"|"93"
"Kim"|0.0291268527507782|"4"|"93"
"Ladybug"|-0.539912611246109|"4"|"93"
"Longg"|0.121357083320618|"4"|"93"
"Marc"|0.229356716076533|"4"|"93"
"Marinette"|-0.195801589049791|"4"|"93"
"Markov"|-0.232864752411842|"4"|"93"
"Max"|0.0630406396729606|"4"|"93"
"Nathalie"|0.0221965312957764|"4"|"93"
"Nathaniel"|-0.589467227458954|"4"|"93"
"Nino"|0.0516892969608307|"4"|"93"
"Nooroo"|-0.603019222617149|"4"|"93"
"Parisian"|-0.31808814406395|"4"|"93"
"Robustus"|0.204017681234023|"4"|"93"
"Sabine"|-0.158621042966843|"4"|"93"
"Scarabella"|-0.147623218383108|"4"|"93"
"Scarabella and Cat Noir"|-0.271977782249451|"4"|"93"
"Shadow Moth"|-0.063033544591495|"4"|"93"
"Tikki"|-0.0585192814469337|"4"|"93"
"Tom"|-0.34021514095366|"4"|"93"
"Tom and Marinette"|-0.653413742780685|"4"|"93"
"Tom and Sabine"|0.661017775535583|"4"|"93"
"Tom'"|0.117440462112427|"4"|"93"
"Trixx"|-0.275477584451437|"4"|"93"
" Hawk Moth"|-0.249290764331818|"NA"|"NA"
" Ladybug"|-0.249290764331818|"NA"|"NA"
"Adrien"|-0.108098177533401|"NA"|"NA"
"André"|0.363813613142286|"NA"|"NA"
"André and Audrey"|-0.270347625017166|"NA"|"NA"
"André Heart Hunter"|0.616684138774872|"NA"|"NA"
"Audrey"|-0.620956093072891|"NA"|"NA"
"Audrey and André Heart Hunter"|0.0376331806182861|"NA"|"NA"
"Audrey Heart Hunter"|0.583543201287588|"NA"|"NA"
"Bodyguard"|-0.249290764331818|"NA"|"NA"
"Cat Noir"|-0.105758662734713|"NA"|"NA"
"Chloé"|-0.102795124053955|"NA"|"NA"
"Gabriel"|0.478934427102407|"NA"|"NA"
"Hawk Moth"|0.232207063171599|"NA"|"NA"
"Jade Turtle"|-0.3064972559611|"NA"|"NA"
"Jagged Stone"|-0.546233654022217|"NA"|"NA"
"Kagami"|-0.110987229479684|"NA"|"NA"
"Ladybug"|-0.139173304041227|"NA"|"NA"
"Longg"|0.753429412841797|"NA"|"NA"
"Lucky Charm Sequence Ladybug"|0.658301115036011|"NA"|"NA"
"Luka"|0.272555341323217|"NA"|"NA"
"Marinette"|-0.325827241395459|"NA"|"NA"
"Master Fu"|-0.153721307005201|"NA"|"NA"
"Mayura"|0.201037545998891|"NA"|"NA"
"Nathalie"|-0.0721805393695831|"NA"|"NA"
"Officer Roger"|-0.136760652065277|"NA"|"NA"
"Plagg"|0.080756664276123|"NA"|"NA"
"Pollen"|0.0179294347763062|"NA"|"NA"
"Queen Bee"|0.646359920501709|"NA"|"NA"
"Ryuko"|0.126763820648193|"NA"|"NA"
"Sabine"|-0.751731425523758|"NA"|"NA"
"Tikki"|-0.370412766933441|"NA"|"NA"
"Tom"|0.38362842798233|"NA"|"NA"
"Tomoe"|-0.742835849523544|"NA"|"NA"
"Wayzz"|-0.370051503181458|"NA"|"NA"
" Adrien"|-0.651455760002136|"1"|"11"
" Marinette"|-0.443314373493195|"1"|"11"
"Adrien"|-0.0181064605712891|"1"|"11"
"Alix"|-0.0300648411115011|"1"|"11"
"Alya"|-0.222252488136292|"1"|"11"
"Cat Noir"|-0.0716346446424723|"1"|"11"
"Chloé"|-0.193955581497263|"1"|"11"
"Everyone"|-0.675757586956024|"1"|"11"
"Hawk Moth"|-0.0241000403960546|"1"|"11"
"Ivan"|-0.272771112620831|"1"|"11"
"Juleka"|0.000537067651748657|"1"|"11"
"Kim"|-0.290038287639618|"1"|"11"
"Ladybug"|-0.23045919780378|"1"|"11"
"Ladybug & Cat Noir"|-0.271977782249451|"1"|"11"
"Marinette"|-0.132324775060018|"1"|"11"
"Max"|-0.291753113269806|"1"|"11"
"Mylène"|-0.34711908016886|"1"|"11"
"Nathaniel"|-0.37751898765564|"1"|"11"
"Nino"|-0.041808721242529|"1"|"11"
"Plagg"|-0.160735547542572|"1"|"11"
"Rose"|-0.0340475559234619|"1"|"11"
"Adrien"|0.167428404092789|"3"|"69"
"Adrien, Aurore & Mireille"|0.392838597297668|"3"|"69"
"Alarm voice"|-0.0460953116416931|"3"|"69"
"Alix"|0.636972069740295|"3"|"69"
"All three"|-0.271977782249451|"3"|"69"
"Alya"|-0.0698118731379509|"3"|"69"
"Aurore"|0.352737486362457|"3"|"69"
"Cat Noir"|-0.0675065120061239|"3"|"69"
"Hawk Moth"|-0.0792251884937286|"3"|"69"
"Ikari Gozen"|-0.326018261909485|"3"|"69"
"Juleka"|-0.249290764331818|"3"|"69"
"Kagami"|-0.16862264932955|"3"|"69"
"Ladybug"|-0.264822107739747|"3"|"69"
"Longg"|0.0604324042797089|"3"|"69"
"Marinette"|-0.0448893507321676|"3"|"69"
"Master Fu"|0.66513329744339|"3"|"69"
"Mireille"|0.44920935233434|"3"|"69"
"Rose"|0.403639137744904|"3"|"69"
"Ryuko"|0.109169614315033|"3"|"69"
"Tatsu"|0.313293226063251|"3"|"69"
"Tikki"|-0.0970125695069631|"3"|"69"
"Tomoe"|-0.280690790287086|"3"|"69"
"Voice message"|-0.024181326230367|"3"|"69"
"Voice recording of Tomoe"|-0.533091127872467|"3"|"69"
" Adrien"|-0.651455760002136|"1"|"14"
" Marinette"|-0.203119039535522|"1"|"14"
"Adrien"|-0.0879990684986114|"1"|"14"
"Alec"|0.285935071381656|"1"|"14"
"Alec & Marlena"|0.516639471054077|"1"|"14"
"Alya"|-0.43257063627243|"1"|"14"
"André"|0.626292586326599|"1"|"14"
"Cameraman"|-0.724292486906052|"1"|"14"
"Cat Noir"|-0.0292982691898942|"1"|"14"
"Chloé"|-0.546872589933245|"1"|"14"
"Hawk Moth"|0.121749858061473|"1"|"14"
"Jagged Stone"|-0.179138334468007|"1"|"14"
"Kung Food"|-0.122171247005463|"1"|"14"
"Ladybug"|-0.1725924231112|"1"|"14"
"Ladybug & Cat Noir"|-0.771743178367615|"1"|"14"
"Marinette"|-0.227335391566157|"1"|"14"
"Marlena"|-0.692174404859543|"1"|"14"
"Mayor Bourgeois"|-0.114604409784079|"1"|"14"
"Plagg"|-0.760487422347069|"1"|"14"
"Tikki"|0.50243886311849|"1"|"14"
"Translator App"|-0.584256112575531|"1"|"14"
"Wang Cheng"|-0.350461140275002|"1"|"14"
" Superpower sequence Ladybug"|0.223827004432678|"4"|"100"
"Adrien"|-0.351004694637499|"4"|"100"
"August's mom"|-0.10118305683136|"4"|"100"
"Carapace"|-0.606881648302078|"4"|"100"
"Carapace, Pegasus, Vesperia and Pigella"|-0.271977782249451|"4"|"100"
"Cat Noir"|0.210707429382536|"4"|"100"
"Cat Walker"|-0.0886234045028687|"4"|"100"
"Clara"|0.144123315811157|"4"|"100"
"Gabriel"|-0.124347776174545|"4"|"100"
"Gigantitan"|-0.171396255493164|"4"|"100"
"Kim"|-0.638137847185135|"4"|"100"
"King Monkey"|0.734178304672241|"4"|"100"
"Ladybug"|-0.212335695741607|"4"|"100"
"Ladybug and Cat Walker"|-0.0031467080116272|"4"|"100"
"Ladybug, Ryuko, Polymouse, King Monkey and Purple Tigress"|-0.271977782249451|"4"|"100"
"Marinette"|-0.0638938943545024|"4"|"100"
"Nadja"|-0.0588333308696747|"4"|"100"
"Nathalie"|-0.0926454961299896|"4"|"100"
"Pegasus"|0.478666067123413|"4"|"100"
"Pigella"|-0.00462198257446289|"4"|"100"
"Plagg"|-0.0854042403399944|"4"|"100"
"Polymouse"|0.512706995010376|"4"|"100"
"Polymouse, King Monkey and Purple Tigress"|0.313398241996765|"4"|"100"
"Rythm"|-0.275666229426861|"4"|"100"
"Rytym"|0.233479499816895|"4"|"100"
"Ryuko"|-0.079718679189682|"4"|"100"
"Shadow Moth"|0.270385682582855|"4"|"100"
"Tikki"|0.0925927609205246|"4"|"100"
"Vesperia"|-0.790535092353821|"4"|"100"
" Superpower Sequence Cat Noir"|-0.726003736257553|"3"|"67"
" Superpower Sequence Multibug"|0.658301115036011|"3"|"67"
" Superpower Sequence Multifox"|-0.358901262283325|"3"|"67"
" Superpower Sequence Multimouse"|0.408162832260132|"3"|"67"
" Superpower Sequence Multinoir"|-0.726003736257553|"3"|"67"
"Adrien"|0.0201928371732885|"3"|"67"
"Alec"|-0.0978488186995188|"3"|"67"
"Alix"|-0.417288661003113|"3"|"67"
